idle, timer, state
475,526,3
45,2940,1
68,2443,1
124,2218,2
856,1905,3
698,752,3
1845,10781,3
88,8657,1
3359,8359,3
235,6687,2
46,6102,1
4014,5881,3
81,1576,1
251,1287,2
858,944,3
72,3720,1
1781,3086,3
23,1014,1
55,965,1
701,751,3
3035,5729,3
69,2410,1
193,2154,2
876,1874,3
486,781,3
9,6312,1
1729,6259,3
78,4199,1
1530,3919,3
40,2125,1
7,1741,1
148,170,2
868,914,3
106,143,2
56,540,1
266,281,2
900,937,3
758,822,3
679,738,3
450,2781,3
83,2069,1
39,1973,1
732,1786,3
770,836,3
1797,7726,3
61,3594,1
631,3348,3
383,2441,3
760,1820,3
776,837,3
267,3737,2
81,3202,1
2722,2899,3
749,3792,3
82,2802,1
388,2516,3
889,1943,3
769,835,3
1209,10727,3
92,9252,1
3844,8918,3
48,29042,1
4017,28826,3
72,24527,1
1117,24232,3
2659,22891,3
70,19947,1
4004,19683,3
81,15376,1
34,15118,1
3826,14998,3
60,10877,1
318,10638,3
3278,10092,3
9,6281,1
3891,6230,3
69,1832,1
211,1550,2
765,1080,3
95,89,1
2010,8676,3
53,6388,1
42,6109,1
1146,5864,3
2325,10447,3
48,7835,1
2509,7618,3
1021,4784,3
68,3498,1
213,3231,2
872,2926,3
769,1836,3
773,837,3
493,3555,3
84,2770,1
601,2480,3
757,1648,3
595,661,3
1041,6868,3
86,5561,1
260,5261,2
3403,10670,3
65,6950,1
813,6687,3
2812,5522,3
74,2416,1
148,2165,2
880,1934,3
773,838,3
1574,2861,3
68,1033,1
612,794,3
2358,7703,3
9,10015,1
316,9966,3
93,9385,1
3499,9064,3
125,5320,2
72,4923,1
4013,4657,3
80,361,1
109,86,2
3199,3251,3
278,7398,2
93,6811,1
1688,6481,3
1779,10375,3
410,8304,3
1327,7585,3
1815,5892,3
3729,3785,3
46,2296,1
90,2097,1
172,1795,2
879,1541,3
373,453,3
1768,8131,3
79,6058,1
762,5761,3
2968,10724,3
72,7462,1
104,7192,2
3616,6806,3
73,2869,1
562,2615,3
755,1823,3
775,839,3
688,1580,3
203,667,2
129,211,2
3726,9063,3
47,9913,1
2911,9685,3
566,6439,3
68,5600,1
3867,5341,3
89,1198,1
874,927,3
104,401970,2
115,401543,2
7,3895,1
1773,3673,3
68,1611,1
41,1350,1
130,1142,2
881,930,3
2319,3793,3
73,1183,1
858,906,3
197,3774,2
208,3234,2
2036,2951,3
74,628,1
362,377,3
3422,389264,3
56,385538,1
3982,385279,3
81,380995,1
3935,380701,3
68,15967,1
3936,15777,3
82,11551,1
3866,11251,3
80,7096,1
3985,6806,3
88,2527,1
179,2209,2
858,1937,3
781,874,3
45,15967,1
904,15478,3
7,14325,1
72,14290,1
3845,14032,3
58,9894,1
1799,9664,3
261,1042,2
540,662,3
147,2043,2
427,1823,3
60,1139,1
72,937,1
736,859,3
502,4046,3
335,358,3
813,922,3
674,928,3
14,67,1
16,12,1
851,959,3
270,278,2
453,562,3
816,926,3
802,2946,3
787,1898,3
834,945,3
1894,3007,3
681,875,3
3010,8399,3
3875,5155,3
466,1045,3
300,412,3
53,7562,1
2445,7261,3
5,4597,1
3850,4528,3
216,443,2
59,59,1
3407,8454,3
3857,4810,3
120,718,2
420,531,3
2854,15831,3
410,527,3
813,923,3
838,947,3
838,947,3
29,876,1
580,686,3
840,926,3
70,2922,1
87,2658,1
267,2377,2
831,1943,3
76,949,1
533,642,3
3113,3653,3
268,294,2
3172,7073,3
5,3672,1
3485,3596,3
24,513,1
23,306,1
219,228,2
888,933,3
789,837,3
787,849,3
624,854,3
36,875,1
644,689,3
2605,2666,3
9,15965,1
100,15840,2
3869,15513,3
73,11351,1
3956,11070,3
61,6810,1
3981,6544,3
86,2296,1
746,2014,3
755,1035,3
61,52,1
52,15297,1
1273,14886,3
42,13259,1
4008,13062,3
78,8787,1
4014,8521,3
76,4237,1
3839,3938,3
94,307,1
126,120,2
82,533,1
8,911,1
554,613,3
718,776,3
767,847,3
70,617,1
45,351,1
144,128,2
943,977,3
776,822,3
692,821,3
499,866,3
160,124,2
9,955,1
797,830,3
769,813,3
772,816,3
681,723,3
37,805,1
88,628,1
321,335,3
903,939,3
771,819,3
196,219,2
109,335,2
289,2752,2
89,2223,1
859,1899,3
693,741,3
1845,12472,3
71,10344,1
3890,10063,3
67,5877,1
4000,5593,3
81,1312,1
298,1035,2
455,505,3
10,16027,1
66,15975,1
2082,15447,3
69,13077,1
3976,12807,3
34,8496,1
4013,8315,3
52,3978,1
122,3650,2
186,3181,2
543,2605,3
34,1863,1
689,1744,3
773,852,3
71,1539,1
205,1316,2
902,937,3
2218,3730,3
86,1230,1
925,962,3
715,1301,3
332,362,3
1313,2787,3
84,1225,1
393,946,3
295,326,2
2911,5782,3
86,2570,1
675,2251,3
887,1388,3
270,295,2
51,6996,1
865,6467,3
80,5352,1
4022,5070,3
71,775,1
40,693,1
468,506,3
3264,8727,3
70,5151,1
4000,4863,3
75,549,1
257,275,2
80,7163,1
2984,6566,3
71,3279,1
2977,3018,3
673,8544,3
82,7606,1
4023,7317,3
71,2991,1
725,2714,3
888,1803,3
645,709,3
49,1856,1
272,1395,2
32,901,1
87,730,1
333,438,3
814,849,3
649,709,3
773,820,3
463,809,3
93,73,1
46,971,1
731,767,3
47,55,1
609,642,3
2028,2810,3
73,462,1
164,190,2
3695,5109,3
77,1084,1
544,806,3
11,13,1
3057,7069,3
78,3717,1
3378,3435,3
265,8665,2
89,8135,1
4005,7831,3
81,3522,1
3157,3226,3
51,7001,1
4041,6240,3
109,1918,2
875,1611,3
437,504,3
2136,8752,3
79,6298,1
3986,6008,3
75,1730,1
55,1642,1
132,1332,2
118,129,2
49,7152,1
1974,6798,3
72,4576,1
43,4279,1
3640,4045,3
109,109,2
4002,5563,3
80,1277,1
278,1001,2
417,483,3
2784,2928,3
3665,6465,3
72,2494,1
155,2223,2
1921,1979,3
1473,15992,3
84,14229,1
4010,13936,3
78,9646,1
2238,9363,3
1365,6735,3
81,5118,1
3977,4811,3
96,573,1
289,304,2
2496,13767,3
38,11011,1
32,10698,1
97,132,1
49,908,1
592,641,3
756,818,3
771,833,3
778,836,3
35,724,1
84,560,1
300,285,3
273,904,2
297,322,2
904,951,3
1437,3021,3
80,1300,1
802,1042,3
19,15,1
590,684,3
174,906,2
369,378,3
386,402,3
370,379,3
40,936,1
70,741,1
39,497,1
345,334,3
862,910,3
777,828,3
780,838,3
208,836,2
97,348,1
102,90,2
939,980,3
775,833,3
1378,8439,3
9,6614,1
4043,6443,3
69,2125,1
231,1860,2
872,1536,3
399,465,3
1899,16029,3
63,13800,1
3981,13527,3
80,9254,1
1937,8962,3
1783,6780,3
75,4660,1
4024,4384,3
79,80,1
4017,12301,3
53,7973,1
3952,7707,3
74,3464,1
725,3043,3
42,2063,1
307,1897,3
722,768,3
158,189,2
512,555,3
58,849,1
91,597,1
47,276,1
54,41,1
931,979,3
746,805,3
625,684,3
495,7728,3
99,6970,1
4012,6655,3
77,2370,1
185,2104,2
868,1837,3
684,751,3
74,6964,1
966,6454,3
50,5208,1
79,4937,1
697,4754,3
57,3822,1
40,3667,1
52,3556,1
38,3423,1
35,3317,1
121,3218,2
30,2950,1
29,2865,1
29,2781,1
28,2696,1
29,2614,1
30,2531,1
29,2446,1
29,2362,1
35,2276,1
29,2180,1
10,2096,1
14,2056,1
14,2014,1
14,1972,1
35,1932,1
14,1847,1
14,1805,1
14,1763,1
14,1721,1
14,1679,1
14,1636,1
14,1595,1
14,1553,1
14,1511,1
14,1468,1
14,1426,1
13,1384,1
14,1342,1
14,1300,1
18,1255,1
14,1202,1
14,1159,1
14,1117,1
11,1074,1
42,909,1
34,745,1
36,706,1
42,665,1
134,617,2
106,479,2
16,367,1
25,346,1
22,317,1
30,290,1
15,254,1
109,234,2
13,120,1
105,101,2
335,9031,3
1,8675,0
191,8593,2
2301,8337,3
67,5816,1
236,5602,2
3719,5286,3
58,1261,1
664,1030,3
278,279,2
77,6926,1
2167,6376,3
79,3926,1
3589,3643,3
33,8796,1
84,8622,1
4042,8336,3
81,3991,1
3630,3698,3
55,6784,1
4008,6530,3
81,2223,1
274,1944,2
872,1578,3
475,485,3
117,488,2
275,293,2
481,495,3
655,930,3
29,2,1
48,963,1
708,757,3
769,832,3
776,836,3
152,188,2
482,520,3
66,655,1
396,410,3
884,937,3
553,616,3
41,845,1
423,432,3
353,934,3
115,357,2
96,88,1
939,984,3
777,835,3
774,837,3
657,764,3
73,692,1
424,438,3
55,49,1
940,986,3
788,836,3
725,825,3
158,913,2
65,497,1
258,267,2
3571,5062,3
76,1192,1
9,1103,1
774,952,3
2793,6690,3
72,3605,1
3291,3347,3
359,9056,3
94,8444,1
4008,8143,3
80,3835,1
3485,3543,3
44,6607,1
60,6403,1
2923,6126,3
45,2946,1
402,2770,3
322,338,3
874,927,3
118,106,2
529,577,3
785,834,3
335,824,3
63,220,1
900,948,3
2820,5460,3
80,2343,1
363,2068,3
755,1472,3
419,485,3
9,6414,1
45,6360,1
943,5875,3
88,4677,1
3036,4345,3
719,1102,3
90,90,1
4032,9413,3
88,5098,1
3983,4775,3
76,500,1
209,224,2
78,6362,1
3051,5814,3
57,2440,1
670,2214,3
757,1318,3
301,331,3
1596,9473,3
81,7620,1
4010,7334,3
54,3043,1
2698,2813,3
73,6308,1
274,5719,2
80,5213,1
4006,4939,3
61,631,1
386,400,3
3511,3774,3
31,319,1
165,139,2
560,965,3
52,25,1
907,964,3
792,861,3
671,861,3
90,357,1
60,88,1
361,369,3
293,312,2
2710,6294,3
66,3304,1
2974,3031,3
594,9420,3
10,8555,1
85,8510,1
3935,8206,3
77,3979,1
3625,3693,3
37,6181,1
3581,5492,3
94,1615,1
163,1313,2
878,1061,3
2549,9599,3
72,6745,1
4011,6485,3
83,2196,1
46,1891,1
842,1832,3
742,811,3
88,5767,1
986,5297,3
67,4013,1
39,3748,1
3281,3520,3
10,2,1
6,16042,1
92,15969,1
1894,15669,3
79,13539,1
7,13229,1
1940,13076,3
1668,10918,3
56,8954,1
3370,8722,3
135,5027,2
40,4613,1
3994,4399,3
111,111,2
41,16026,1
3886,15893,3
76,11709,1
4026,11432,3
73,7125,1
1646,6850,3
1903,4866,3
69,2692,1
102,2449,2
821,2223,3
773,1191,3
163,191,2
1393,15992,3
85,14354,1
1611,14073,3
38,12215,1
794,12062,3
611,10863,3
35,9956,1
6,9793,1
2356,9704,3
642,7181,3
60,6365,1
30,6223,1
35,6139,1
23,6046,1
27,5979,1
24,5903,1
11,5790,1
34,5735,1
34,5696,1
32,5659,1
34,5624,1
36,5587,1
16,5547,1
13,5528,1
32,5511,1
36,5476,1
37,5436,1
33,5396,1
35,5360,1
36,5321,1
35,5282,1
34,5244,1
35,5206,1
17,5168,1
196,5010,2
37,4811,1
36,4770,1
35,4730,1
36,4691,1
35,4652,1
33,4614,1
44,4577,1
34,4531,1
34,4493,1
35,4456,1
36,4417,1
35,4378,1
36,4340,1
33,4300,1
35,4264,1
37,4225,1
36,4185,1
36,4146,1
35,4107,1
36,4068,1
36,4029,1
37,3990,1
130,3949,2
103,3816,2
15,3710,1
28,3691,1
22,3660,1
13,3635,1
32,3618,1
52,3583,1
24,3511,1
10,3438,1
283,3422,2
8,3122,1
71,3078,1
476,3002,3
136,2466,2
4,2175,1
24,2147,1
347,2088,3
75,1610,1
29,1530,1
6,1403,1
3,1363,1
775,1326,3
454,489,3
2352,15975,3
82,13326,1
4022,13035,3
75,8711,1
3207,8435,3
268,4892,2
69,4355,1
259,4095,2
3618,3750,3
9,31001,1
32,30935,1
4027,30759,3
75,26449,1
4024,26172,3
55,21866,1
1458,21628,3
2310,19921,3
76,17325,1
4035,17048,3
76,12729,1
4023,12452,3
75,8147,1
3776,7870,3
88,3592,1
3125,3163,3
87,1731,1
83,1451,1
162,1164,2
877,928,3
267,2318,2
765,1832,3
444,760,3
71,59,1
2475,2516,3
438,2215,3
87,1523,1
229,1246,2
905,940,3
362,713,3
111,115,2
73,16031,1
857,15543,3
63,14403,1
3824,14167,3
65,10082,1
4014,9846,3
84,5560,1
3980,5243,3
81,972,1
215,684,2
363,381,3
76,16036,1
2587,15461,3
40,12535,1
1606,12322,3
805,10474,3
1121,9455,3
74,8018,1
3218,7736,3
40,4258,1
224,4093,2
8,3538,1
569,618,3
749,811,3
771,834,3
386,449,3
38,38,1
191,983,2
87,571,1
301,290,3
858,910,3
2550,13759,3
9,10832,1
3973,10707,3
72,6459,1
3979,6165,3
69,1871,1
612,1609,3
698,777,3
46,4862,1
1407,4375,3
64,2669,1
254,2437,2
759,1954,3
773,967,3
1377,10933,3
71,9293,1
4008,9031,3
71,4729,1
4007,4460,3
100,143,2
40,4893,1
3881,4757,3
111,577,2
28,295,1
242,256,2
1488,11025,3
40,9272,1
7,8923,1
193,216,2
753,939,3
70,929,1
7,694,1
437,560,3
901,953,3
777,837,3
697,755,3
89,3252,1
82,2952,1
233,2671,2
882,2358,3
776,1260,3
132,157,2
75,4851,1
576,4264,3
61,3413,1
3074,3134,3
368,10886,3
83,10248,1
3875,9951,3
58,5773,1
3984,5506,3
78,1240,1
302,968,3
400,430,3
76,4917,1
2334,4380,3
61,1757,1
69,1684,1
676,1438,3
479,544,3
2316,10881,3
73,8275,1
4009,8012,3
75,3701,1
3336,3405,3
49,4811,1
3941,4185,3
32,11039,1
3972,10846,3
78,6582,1
3981,6290,3
8,2017,1
63,1733,1
208,1444,2
716,944,3
56,248,1
1683,4609,3
72,2661,1
41,2396,1
57,2185,1
932,2119,3
773,979,3
1423,15991,3
84,14313,1
3935,14030,3
71,9811,1
4002,9550,3
65,5245,1
75,4981,1
3751,4753,3
80,703,1
106,423,2
213,231,2
1671,16036,3
1545,14134,3
63,12276,1
3996,12014,3
73,7745,1
2662,7481,3
994,4456,3
84,3209,1
446,2931,3
723,2205,3
772,1270,3
241,270,2
770,10386,3
81,9360,1
3960,9072,3
78,4818,1
4015,4536,3
102,217,2
618,5488,3
2960,4504,3
74,1250,1
346,998,3
381,421,3
582,16034,3
1791,15050,3
387,12980,3
3557,12279,3
3764,8444,3
40,4313,1
4065,4137,3
51,16032,1
4017,15819,3
81,11499,1
3960,11206,3
60,6935,1
1807,6686,3
1942,4634,3
104,2388,2
885,2086,3
766,980,3
1650,15969,3
77,14018,1
3981,13718,3
79,9444,1
4009,9154,3
10,4850,1
398,4569,3
80,3930,1
249,3632,2
123,3156,2
246,2596,2
798,2140,3
430,1047,3
104,381,2
110,107,2
3753,11124,3
74,7110,1
4009,6853,3
60,2549,1
653,2302,3
776,1440,3
413,445,3
1291,4512,3
90,2961,1
2579,2630,3
1029,11145,3
76,9846,1
4010,9572,3
74,5257,1
3982,4978,3
74,680,1
394,412,3
89,4701,1
2818,4082,3
74,959,1
60,704,1
583,634,3
2988,11104,3
72,7814,1
4010,7554,3
48,3265,1
2953,3021,3
50,4598,1
56,4049,1
90,3828,1
3471,3529,3
108,11089,2
83,10761,1
4001,10477,3
71,6161,1
601,5896,3
3218,5284,3
61,1767,1
204,1532,2
825,1242,3
209,229,2
71,4724,1
1714,4156,3
36,2117,1
675,1933,3
755,1026,3
50,40,1
1935,11158,3
73,8935,1
4011,8666,3
62,4350,1
3964,4094,3
3513,3966,3
94,127,1
4006,15969,3
75,11690,1
3867,11397,3
8,7298,1
291,6946,2
1668,6080,3
1092,4163,3
57,2769,1
86,2511,1
84,2415,1
586,2066,3
38,1187,1
332,1046,3
260,270,2
1327,12900,3
41,11259,1
124,11041,2
3518,10581,3
74,6776,1
4020,6513,3
81,2214,1
432,1940,3
72,1280,1
426,941,3
284,314,2
1885,3058,3
81,876,1
61,645,1
522,574,3
1182,15967,3
55,14467,1
3830,14233,3
62,10157,1
4045,9944,3
106,5650,2
1735,5320,3
2045,3346,3
75,1004,1
102,742,2
531,550,3
2360,16036,3
41,13405,1
252,13238,2
56,12649,1
3936,12406,3
69,8200,1
4031,7953,3
61,3629,1
492,3291,3
765,2568,3
769,1573,3
523,573,3
256,12303,2
84,11794,1
4030,11516,3
58,7198,1
3946,6958,3
75,2726,1
2377,2429,3
47,3294,1
679,2758,3
85,1823,1
455,1532,3
755,844,3
2168,12384,3
66,9916,1
4000,9619,3
75,5315,1
4003,5034,3
43,738,1
62,683,1
426,444,3
78,3463,1
2738,2865,3
33,12306,1
4022,12130,3
69,7797,1
4029,7546,3
81,3238,1
2878,2933,3
50,3393,1
184,2895,2
70,2403,1
426,2152,3
888,1549,3
422,445,3
1539,12456,3
66,10631,1
4009,10372,3
54,6080,1
3936,5846,3
80,1602,1
110,1317,2
833,1108,3
68,69,1
2543,3435,3
58,601,1
345,361,3
3406,12482,3
70,8782,1
3981,8508,3
56,4233,1
3855,3986,3
2633,2706,3
593,12455,3
68,11582,1
3754,11326,3
33,7140,1
102,6903,2
3505,6482,3
57,2693,1
42,2443,1
502,2224,3
761,1494,3
470,491,3
48,3321,1
751,2836,3
85,1835,1
314,1557,3
759,1018,3
38,41,1
2353,12568,3
84,9943,1
3981,9628,3
70,5355,1
3985,5079,3
57,776,1
471,536,3
72,3158,1
2488,2609,3
42,12585,1
4016,12389,3
73,8078,1
4006,7812,3
79,3528,1
44,3221,1
800,3051,3
765,2029,3
789,1047,3
50,39,1
575,3092,3
85,2260,1
415,1964,3
757,1319,3
302,333,3
198,12683,2
60,12131,1
82,11725,1
246,11216,2
55,10696,1
38,10497,1
900,10314,3
2676,9202,3
40,6196,1
3837,6018,3
70,1904,1
265,1650,2
824,1293,3
221,266,2
46,3115,1
1657,2625,3
49,651,1
44,419,1
180,197,2
3318,7222,3
68,3621,1
3293,3346,3
261,5311,2
82,4796,1
3987,4488,3
105,219,2
8,3139,1
246,3055,2
661,2540,3
755,1635,3
517,574,3
556,7919,3
104,7096,2
3966,6728,3
69,2486,1
200,2227,2
905,1946,3
750,817,3
1502,7834,3
87,6042,1
2524,5742,3
320,2847,3
119,2257,2
160,2035,2
85,1638,1
227,1359,2
883,1053,3
2455,7704,3
43,4940,1
4004,4734,3
116,428,2
159,136,2
84,2513,1
102,2096,2
65,1670,1
80,1513,1
505,1133,3
30,428,1
297,316,2
1129,3317,3
80,1908,1
41,1628,1
375,1423,3
34,781,1
514,525,3
238,2198,2
354,1707,3
774,1127,3
60,61,1
60,1570,1
295,1347,2
759,823,3
2388,6735,3
86,4055,1
3717,3763,3
61,7096,1
3821,6840,3
935,2406,3
658,1186,3
271,301,2
1306,9347,3
88,7771,1
3982,7452,3
74,3195,1
2845,2902,3
792,6368,3
92,5293,1
2161,4974,3
739,2433,3
358,1471,3
64,847,1
544,594,3
3101,15999,3
68,12624,1
4013,12385,3
73,8079,1
4009,7798,3
72,3491,1
306,3212,3
699,2678,3
766,1758,3
705,774,3
298,15988,2
61,15440,1
3856,3951,3
59,10942,1
3820,10690,3
65,6583,1
3458,6325,3
74,2506,1
77,2258,1
737,1994,3
772,1041,3
1886,16038,3
80,13855,1
3975,13544,3
81,9252,1
3829,8954,3
69,4840,1
1783,4575,3
1859,2449,3
94,276,1
30,29,1
3945,16040,3
73,11829,1
4023,11572,3
80,7252,1
1581,6956,3
108,5023,2
105,4600,2
1060,3692,3
74,2368,1
817,1869,3
723,773,3
214,232,2
1234,3450,3
50,1920,1
669,1718,3
770,828,3
1881,3745,3
68,1584,1
289,1343,2
758,822,3
2442,5692,3
86,2936,1
2112,2629,3
227,307,2
855,2329,3
92,1206,1
265,904,2
300,340,3
2857,13521,3
58,10364,1
3966,10106,3
39,571,1
366,380,3
849,899,3
724,833,3
842,904,3
454,837,3
114,82,2
10,922,1
735,794,3
83,79,1
85,638,1
70,46,1
36,967,1
826,869,3
502,577,3
52,2041,1
91,1970,1
81,1690,1
367,1421,3
490,838,3
90,74,1
2548,9945,3
84,7114,1
3940,6819,3
64,2588,1
280,2334,2
761,1828,3
757,823,3
663,1115,3
194,224,2
50,2420,1
64,2230,1
915,1959,3
684,746,3
1681,6743,3
52,4769,1
259,10288,2
722,3809,3
2276,2861,3
87,287,1
55,42,1
934,977,3
2763,3787,3
67,743,1
454,503,3
732,782,3
375,393,3
71,2250,1
622,1672,3
235,841,2
120,360,2
110,92,2
233,247,2
668,3568,3
1651,6667,3
553,10462,3
68,9623,1
4015,9371,3
78,5052,1
3956,4737,3
81,489,1
184,207,2
104,82,2
33,2379,1
390,1888,3
782,1292,3
261,291,2
926,8366,3
84,7177,1
1562,6898,3
2107,9929,3
75,7528,1
1218,7255,3
60,5690,1
201,5312,2
1322,4608,3
81,3019,1
51,2928,1
97,2701,1
285,2250,2
800,1798,3
722,788,3
335,469,3
41,1317,1
100,1125,2
104,742,2
481,536,3
2589,13486,3
72,10605,1
3995,10337,3
76,6051,1
4009,5775,3
87,1478,1
801,1213,3
159,188,2
71,2328,1
872,1797,3
643,709,3
90,9729,1
3833,9443,3
65,5336,1
3976,5089,3
103,807,2
421,482,3
2945,3087,3
42,2377,1
67,2165,1
2034,2131,3
1538,15991,3
90,14188,1
3884,13887,3
62,9703,1
3994,9429,3
72,5157,1
2580,4900,3
380,1946,3
348,1375,3
83,795,1
67,516,1
431,437,3
3382,16036,3
77,12372,1
3872,12099,3
60,7940,1
3961,7706,3
64,3435,1
940,3205,3
174,1907,2
887,1540,3
4,452,1
364,378,3
5,16038,1
98,15971,1
175,15658,2
2360,3871,3
135,1239,2
43,906,1
601,649,3
2823,3780,3
78,672,1
391,408,3
3505,7343,3
96,3559,1
1903,3213,3
380,934,3
354,371,3
571,16036,3
83,15205,1
3990,14908,3
86,10652,1
3209,10368,3
163,6788,2
61,3726,1
39,3460,1
3227,3268,3
139,2315,2
87,1932,1
57,1636,1
303,1566,3
226,937,2
513,532,3
248,1262,2
901,938,3
735,3773,3
78,2747,1
431,2466,3
772,1821,3
770,821,3
1249,10445,3
90,8929,1
4056,8625,3
79,4288,1
2925,4007,3
553,695,3
69,122838,1
856,122590,3
2864,121436,3
75,118275,1
4023,118001,3
70,113653,1
3999,113382,3
72,109086,1
1100,108810,3
2524,107361,3
59,104552,1
1657,104309,3
37,102394,1
110,102240,2
159,101798,2
611,101248,3
40,3731,1
74,3495,1
39,3201,1
943,2978,3
779,1840,3
776,838,3
334,3692,3
96,3101,1
2747,2789,3
820,92381,3
4043,15869,3
8,11533,1
64,11496,1
4037,11252,3
77,6933,1
4012,6655,3
81,2320,1
374,2034,3
895,1474,3
353,380,3
48,15967,1
1070,15463,3
67,14096,1
4029,13854,3
56,9564,1
4027,9348,3
91,5055,1
3967,4715,3
75,449,1
166,183,2
43,16037,1
29,245,1
78,43,1
910,941,3
770,816,3
420,820,3
119,107,2
8,981,1
44,855,1
615,645,3
738,770,3
1915,2817,3
74,620,1
351,367,3
3396,6841,3
50,3173,1
1859,2854,3
771,809,3
49,2703,1
210,2293,2
82,1935,1
610,1661,3
713,765,3
1981,3793,3
88,1541,1
238,1251,2
878,925,3
2536,9080,3
73,6228,1
3832,5959,3
62,1827,1
297,1586,2
863,1205,3
129,130,2
73,16031,1
1632,15485,3
83,13553,1
4007,13268,3
71,8988,1
4007,8729,3
67,4420,1
4003,4140,3
10,10001,1
4011,9848,3
61,5550,1
2656,5293,3
127,2296,2
113,1842,2
42,1624,1
57,1249,1
39,1036,1
160,869,2
557,602,3
21,3041,1
2536,2983,3
63,162,1
2544,496842,3
1162,494072,3
37,3631,1
3377,3432,3
284,488679,2
85,488140,1
4000,487836,3
80,483542,1
3871,483256,3
69,479098,1
851,478828,3
2778,477625,3
81,474542,1
3964,474248,3
71,469978,1
3996,469707,3
78,465408,1
3301,465118,3
168,461474,2
39,461015,1
4013,460819,3
71,456551,1
3918,456312,3
73,452110,1
4001,451828,3
73,447518,1
544,447236,3
427,10485,3
141,3861,2
2047,3353,3
32,1018,1
311,975,3
357,370,3
3029,3904,3
450,578,3
1856,1908,3
1396,1729,3
90,71,1
3894,3946,3
43,166,1
207,10234,2
3515,9923,3
64,6112,1
4031,5864,3
77,1559,1
267,1294,2
910,947,3
2476,10772,3
67,7963,1
2288,7681,3
9,10004,1
1111,9963,3
84,8608,1
4004,8320,3
80,4041,1
3716,3764,3
61,5326,1
146,5004,2
556,4470,3
2372,3706,3
90,1032,1
33,930,1
43,744,1
524,525,3
53,3887,1
2542,3448,3
79,618,1
330,347,3
3565,12024,3
90,8185,1
3864,7888,3
58,3724,1
3417,3469,3
10,15827,1
64,15718,1
50,15455,1
3807,10865,3
77,6767,1
4002,6492,3
86,2216,1
892,1946,3
761,826,3
1772,4139,3
104,2056,2
189,1724,2
877,1349,3
242,273,2
893,6233,3
729,10071,3
77,9039,1
4009,8772,3
74,4496,1
4013,4239,3
53,4477,1
3978,4239,3
3551,15408,3
39,11535,1
661,11316,3
2984,3736,3
70,473,1
212,223,2
3665,3899,3
44,2578,1
2311,2365,3
1103,15939,3
84,14579,1
4011,14286,3
69,9974,1
4012,9714,3
76,5415,1
3975,5140,3
63,864,1
528,594,3
2982,15989,3
72,12718,1
3060,12440,3
42,9127,1
8,8720,1
690,740,3
756,819,3
771,833,3
776,837,3
32,840,1
89,614,1
305,328,3
91,2939,1
33,2655,1
89,2505,1
56,2173,1
820,1874,3
775,838,3
10,16,1
49,16036,1
58,15687,1
3766,15226,3
58,11167,1
4009,10938,3
71,6656,1
3975,6403,3
48,2105,1
439,1885,3
775,1233,3
217,238,2
55,8473,1
1512,8139,3
83,6378,1
1050,6052,3
2621,10740,3
71,7828,1
4016,7582,3
135,3272,2
873,2936,3
771,1851,3
760,835,3
651,1294,3
33,436,1
120,266,2
50,9346,1
3634,9066,3
45,11772,1
3986,11540,3
73,7273,1
4008,7011,3
95,2702,1
663,2379,3
775,1504,3
378,419,3
81,16036,1
999,15683,3
71,14398,1
2531,14151,3
521,11253,3
254,3721,2
81,3218,1
42,2896,1
625,2673,3
653,1766,3
908,939,3
805,3723,3
86,2641,1
223,2335,2
857,1922,3
790,864,3
1297,2560,3
121,1006,2
641,694,3
764,839,3
1854,14881,3
82,12717,1
3885,12404,3
82,8220,1
4008,7931,3
73,3642,1
3253,3370,3
6,16038,1
424,707,3
113,100,2
938,983,3
730,852,3
7,935,1
91,798,1
46,487,1
248,256,2
886,935,3
765,825,3
1306,9946,3
78,8332,1
3818,8029,3
65,3925,1
3558,3671,3
55,16013,1
82,15802,1
86,15519,1
3616,15148,3
44,11210,1
634,10982,3
2934,10116,3
69,6867,1
3997,6597,3
64,2309,1
45,2271,1
653,2013,3
781,1155,3
125,156,2
614,15968,3
620,15016,3
82,14155,1
4010,13867,3
92,9563,1
3877,9256,3
59,5072,1
4029,4829,3
34,518,1
70,471,1
222,240,2
702,16036,3
2489,15108,3
42,10589,1
103,10307,2
3391,9865,3
66,6182,1
43,5892,1
941,5662,3
2490,6087,3
62,3261,1
264,3013,2
886,2562,3
770,1458,3
356,382,3
227,243,2
526,3910,3
2563,2606,3
880,10706,3
91,9561,1
4024,9254,3
78,4922,1
4022,5433,3
81,1106,1
44,817,1
636,760,3
1133,16035,3
1579,14524,3
74,12665,1
3908,12412,3
74,8211,1
4031,7938,3
59,3601,1
2350,3358,3
40,742,1
240,347,2
387,57780,3
86,57136,1
31,56802,1
3618,56493,3
51,10629,1
383,10418,3
3282,9810,3
58,6218,1
1184,5950,3
2399,10333,3
71,7639,1
41,7358,1
1220,7133,3
634,3693,3
124,2767,2
231,2358,2
542,3930,3
77,3143,1
827,2877,3
775,1838,3
780,841,3
839,3735,3
85,2639,1
223,2335,2
883,1933,3
716,767,3
1338,3787,3
76,2156,1
819,1874,3
769,834,3
1864,27681,3
49,25517,1
882,25299,3
2678,24075,3
71,21110,1
4023,20856,3
77,16539,1
3975,16262,3
75,11983,1
3364,11710,3
63,8021,1
31,7479,1
3964,7372,3
72,3108,1
56,2829,1
40,2627,1
181,2476,2
161,2135,2
33,1870,1
