cpu-id,start time(ms),width(us),actual state,predicted state,delta time(ms)
3,5335.773,549.0,4,4,0.504
3,5336.716,87.0,4,2,0.943
3,5336.915,69.0,4,2,0.199
3,5337.337,183.0,4,3,0.422
3,5337.554,92.0,3,2,0.217
3,5338.069,300.0,3,3,0.515
3,5355.246,58.0,2,2,17.177
3,5355.411,236.0,2,3,0.165
3,5356.134,183.0,2,3,0.723
3,5356.762,221.0,2,3,0.628
3,5357.413,236.0,2,3,0.651
3,5358.091,263.0,2,3,0.678
3,5358.924,112.0,2,3,0.833
3,5359.658,43.0,2,2,0.734
3,5359.715,13.0,2,2,0.057
3,5360.175,17.0,2,2,0.46
3,5360.793,386.0,4,4,0.618
3,5361.486,237.0,4,3,0.693
3,5361.745,954.0,4,4,0.259
3,5362.774,951.0,4,4,1.029
3,5363.769,430.0,4,4,0.995
3,5364.502,208.0,3,3,0.733
3,5364.729,142.0,4,3,0.227
3,5365.182,360.0,3,4,0.453
3,5365.985,182.0,4,3,0.803
3,5366.528,171.0,3,3,0.543
3,5366.764,160.0,4,3,0.236
3,5367.238,380.0,4,4,0.474
3,5367.931,382.0,4,4,0.693
3,5368.656,30.0,2,2,0.725
3,5368.692,16.0,4,2,0.036
3,5368.716,79.0,4,2,0.024
3,5368.808,91.0,4,2,0.092
3,5369.44,270.0,3,3,0.632
3,5369.735,98.0,4,2,0.295
3,5370.151,387.0,4,4,0.416
3,5370.907,166.0,2,3,0.756
3,5371.147,76.0,4,2,0.24
3,5371.739,108.0,2,3,0.592
3,5371.893,85.0,4,2,0.154
3,5372.398,331.0,4,4,0.505
3,5373.051,391.0,4,4,0.653
3,5373.816,361.0,4,4,0.765
3,5374.491,207.0,4,3,0.675
3,5374.756,128.0,4,3,0.265
3,5375.169,424.0,4,4,0.413
3,5375.917,377.0,4,4,0.748
3,5376.588,108.0,2,3,0.671
3,5376.702,310.0,4,4,0.114
3,5377.325,377.0,4,4,0.623
3,5378.037,386.0,4,4,0.712
3,5378.784,332.0,4,4,0.747
3,5379.436,274.0,3,3,0.652
3,5379.729,94.0,4,2,0.293
3,5380.137,553.0,4,4,0.408
3,5381.094,104.0,2,3,0.957
3,5382.247,64.0,4,2,1.153
3,5382.578,122.0,4,3,0.331
3,5382.771,939.0,4,4,0.193
3,5383.738,85.0,4,2,0.967
3,5383.891,818.0,4,4,0.153
3,5384.724,992.0,4,4,0.833
3,5385.858,841.0,4,4,1.134
3,5386.756,956.0,4,4,0.898
3,5387.733,170.0,4,3,0.977
3,5388.235,296.0,3,3,0.502
3,5389.018,386.0,4,4,0.783
3,5389.738,336.0,4,4,0.72
3,5390.418,281.0,4,3,0.68
3,5391.016,406.0,4,4,0.598
3,5391.732,496.0,4,4,0.716
3,5392.531,185.0,3,3,0.799
3,5392.738,222.0,4,3,0.207
3,5393.255,359.0,4,4,0.517
3,5393.935,350.0,4,4,0.68
3,5394.63,62.0,2,2,0.695
3,5394.723,280.0,4,3,0.093
3,5395.301,374.0,4,4,0.578
3,5395.986,59.0,4,2,0.685
3,5396.059,300.0,4,3,0.073
3,5396.731,291.0,4,3,0.672
3,5397.328,352.0,4,4,0.597
3,5397.976,380.0,4,4,0.648
3,5398.642,46.0,2,2,0.666
3,5398.723,363.0,4,4,0.081
3,5399.393,112.0,3,3,0.67
3,5399.672,20.0,2,2,0.279
3,5399.696,273.0,4,3,0.024
3,5400.116,375.0,3,4,0.42
3,5400.544,52.0,2,2,0.428
3,5400.937,80.0,4,2,0.393
3,5401.266,444.0,3,4,0.329
3,5401.735,996.0,4,4,0.469
3,5402.888,856.0,4,4,1.153
3,5403.798,943.0,4,4,0.91
3,5404.784,414.0,3,4,0.986
3,5405.804,206.0,4,3,1.02
3,5406.446,188.0,3,3,0.642
3,5407.084,291.0,4,3,0.638
3,5407.824,429.0,4,4,0.74
3,5408.745,997.0,4,4,0.921
3,5409.794,937.0,4,4,1.049
3,5410.925,8.0,2,2,1.131
3,5410.953,19.0,2,2,0.028
3,5411.015,3718.0,4,4,0.062
3,5414.922,2270.0,4,4,3.907
3,5417.411,1327.0,4,4,2.489
3,5418.887,1092.0,4,4,1.476
3,5420.163,23.0,4,2,1.276
3,5420.201,550.0,4,4,0.038
3,5420.846,904.0,4,4,0.645
3,5421.821,45.0,2,2,0.975
3,5421.972,266.0,4,3,0.151
3,5422.638,81.0,4,2,0.666
3,5422.843,223.0,4,3,0.205
3,5423.139,626.0,4,4,0.296
3,5423.827,921.0,4,4,0.688
3,5424.819,932.0,4,4,0.992
3,5425.809,924.0,4,4,0.99
3,5426.941,805.0,4,4,1.132
3,5427.858,891.0,4,4,0.917
3,5428.889,883.0,4,4,1.031
3,5429.847,888.0,4,4,0.958
3,5430.921,799.0,4,4,1.074
3,5431.755,209.0,4,3,0.834
3,5432.023,734.0,4,4,0.268
3,5432.828,921.0,4,4,0.805
3,5434.013,723.0,4,4,1.185
3,5434.883,3705.0,4,4,0.87
3,5438.918,100.0,4,2,4.035
3,5439.83,119.0,4,3,0.912
3,5440.141,108.0,4,3,0.311
3,5440.98,762.0,4,4,0.839
3,5441.802,117.0,2,3,0.822
3,5441.982,122.0,4,3,0.18
3,5443.155,318.0,3,4,1.173
3,5443.632,65.0,2,2,0.477
3,5443.701,186.0,4,3,0.069
3,5444.489,61.0,3,2,0.788
3,5447.204,85.0,4,2,2.715
3,5447.483,144.0,3,3,0.279
3,5448.137,83.0,4,2,0.654
3,5448.457,15.0,2,2,0.32
3,5448.58,24.0,2,2,0.123
3,5448.791,84.0,2,2,0.211
3,5448.97,60.0,3,2,0.179
3,5449.159,19.0,2,2,0.189
3,5449.279,20.0,2,2,0.12
3,5449.361,12.0,2,2,0.082
3,5449.656,59.0,2,2,0.295
3,5449.791,21.0,2,2,0.135
3,5449.813,15.0,2,2,0.022
3,5449.896,22.0,2,2,0.083
3,5449.947,310.0,2,4,0.051
3,5450.318,9.0,2,2,0.371
3,5450.329,180.0,2,3,0.011
3,5450.547,167.0,2,3,0.218
3,5450.777,67.0,4,2,0.23
3,5451.364,101.0,4,3,0.587
3,5451.555,155.0,3,3,0.191
3,5451.729,195.0,4,3,0.174
3,5452.301,94.0,4,2,0.572
3,5452.55,163.0,3,3,0.249
3,5452.733,64.0,4,2,0.183
3,5453.057,235.0,4,3,0.324
3,5454.135,217.0,3,3,1.078
3,5454.488,83.0,3,2,0.353
3,5454.744,62.0,3,2,0.256
3,5454.892,297.0,2,3,0.148
3,5455.248,67.0,4,2,0.356
3,5455.465,3039.0,4,4,0.217
3,5458.759,464.0,4,4,3.294
3,5459.347,395.0,4,4,0.588
3,5459.791,919.0,4,4,0.444
3,5461.073,638.0,4,4,1.282
3,5474.648,67.0,4,2,13.575
3,5474.781,961.0,4,4,0.133
3,5475.793,961.0,4,4,1.012
3,5476.799,955.0,4,4,1.006
3,5477.915,823.0,4,4,1.116
3,5478.878,3860.0,4,4,0.963
3,5482.996,754.0,4,4,4.118
3,5483.944,68.0,2,2,0.948
3,5484.073,683.0,4,4,0.129
3,5484.888,238.0,3,3,0.815
3,5485.211,544.0,4,4,0.323
3,5485.812,449.0,3,4,0.601
3,5486.347,391.0,4,4,0.535
3,5486.939,457.0,3,4,0.592
3,5487.482,233.0,3,3,0.543
3,5487.741,825.0,4,4,0.259
3,5488.802,146.0,4,3,1.061
3,5489.208,544.0,4,4,0.406
3,5489.916,821.0,4,4,0.708
3,5490.883,51.0,2,2,0.967
3,5491.022,694.0,4,4,0.139
3,5491.763,289.0,3,3,0.741
3,5492.2,548.0,4,4,0.437
3,5492.804,438.0,3,4,0.604
3,5493.354,402.0,4,4,0.55
3,5493.827,603.0,4,4,0.473
3,5494.626,114.0,2,3,0.799
3,5494.803,883.0,4,4,0.177
3,5495.843,912.0,4,4,1.04
3,5496.926,1812.0,4,4,1.083
3,5498.93,324.0,4,4,2.004
3,5499.355,393.0,4,4,0.425
3,5499.809,613.0,4,4,0.454
3,5500.647,56.0,2,2,0.838
3,5500.709,72.0,3,2,0.062
3,5500.804,163.0,2,3,0.095
3,5501.013,683.0,4,4,0.209
3,5501.906,831.0,4,4,0.893
3,5502.888,27.0,2,2,0.982
3,5502.981,765.0,4,4,0.093
3,5503.806,224.0,3,3,0.825
3,5504.19,562.0,4,4,0.384
3,5504.825,396.0,3,4,0.635
3,5505.398,138.0,3,3,0.573
3,5505.725,752.0,4,4,0.327
3,5506.66,58.0,2,2,0.935
3,5506.766,812.0,4,4,0.106
3,5507.748,24.0,4,2,0.982
3,5507.786,1116.0,4,4,0.038
3,5509.008,747.0,4,4,1.222
3,5509.83,220.0,3,3,0.822
3,5510.251,321.0,4,4,0.421
3,5510.851,422.0,3,4,0.6
3,5511.385,328.0,3,4,0.534
3,5511.744,729.0,4,4,0.359
3,5512.662,43.0,2,2,0.918
3,5512.709,1013.0,4,4,0.047
3,5513.869,869.0,4,4,1.16
3,5515.037,710.0,4,4,1.168
3,5515.812,234.0,3,3,0.775
3,5516.153,593.0,4,4,0.341
3,5516.819,353.0,3,4,0.666
3,5517.44,273.0,3,3,0.621
3,5517.742,703.0,4,4,0.302
3,5518.578,164.0,2,3,0.836
3,5518.817,853.0,4,4,0.239
3,5519.893,856.0,4,4,1.076
3,5520.829,79.0,2,2,0.936
3,5520.987,525.0,4,4,0.158
3,5521.573,140.0,3,3,0.586
3,5521.754,129.0,2,3,0.181
3,5522.083,168.0,4,3,0.329
3,5523.346,215.0,4,3,1.263
3,5524.138,16.0,4,2,0.792
3,5537.186,63.0,4,2,13.048
3,5547.364,20.0,4,2,10.178
3,5554.893,309.0,3,4,7.529
3,5555.269,141.0,4,3,0.376
3,5555.612,3119.0,4,4,0.343
3,5558.97,226.0,4,3,3.358
3,5559.522,357.0,4,4,0.552
3,5560.284,194.0,4,3,0.762
3,5560.794,953.0,4,4,0.51
3,5561.877,854.0,4,4,1.083
3,5562.868,3862.0,4,4,0.991
3,5566.905,270.0,4,3,4.037
3,5567.258,243.0,4,3,0.353
3,5567.594,3136.0,4,4,0.336
3,5570.9,198.0,3,3,3.306
3,5571.202,523.0,4,4,0.302
3,5572.332,422.0,4,4,1.13
3,5573.241,340.0,4,4,0.909
3,5574.083,169.0,4,3,0.842
3,5574.815,85.0,4,2,0.732
3,5575.261,416.0,4,4,0.446
3,5576.165,180.0,4,3,0.904
3,5576.798,212.0,4,3,0.633
3,5577.429,229.0,3,3,0.631
3,5578.05,305.0,4,4,0.621
3,5578.92,281.0,4,3,0.87
3,5579.499,212.0,3,3,0.579
3,5579.735,326.0,4,4,0.236
3,5580.421,289.0,3,3,0.686
3,5580.737,531.0,3,4,0.316
3,5581.455,256.0,4,3,0.718
3,5581.985,750.0,4,4,0.53
3,5582.854,992.0,4,4,0.869
3,5583.898,2061.0,4,4,1.044
3,5586.291,353.0,4,4,2.393
3,5587.113,255.0,4,3,0.822
3,5587.81,431.0,4,4,0.697
3,5589.148,579.0,4,4,1.338
3,5590.255,67.0,4,2,1.107
3,5590.873,433.0,4,4,0.618
3,5591.705,65.0,4,2,0.832
3,5592.1,558.0,4,4,0.395
3,5593.128,204.0,4,3,1.028
3,5593.937,500.0,4,4,0.809
3,5594.659,60.0,2,2,0.722
3,5594.76,422.0,4,4,0.101
3,5595.476,239.0,3,3,0.716
3,5595.768,975.0,4,4,0.292
3,5596.788,957.0,4,4,1.02
3,5597.803,810.0,4,4,1.015
3,5599.175,83.0,4,2,1.372
3,5599.612,81.0,2,2,0.437
3,5599.698,565.0,4,4,0.086
3,5600.891,15.0,3,2,1.193
3,5601.217,139.0,4,3,0.326
3,5601.5,210.0,3,3,0.283
3,5601.74,173.0,2,3,0.24
3,5602.198,533.0,4,4,0.458
3,5602.879,118.0,2,3,0.681
3,5603.044,672.0,4,4,0.165
3,5603.745,13.0,3,2,0.701
3,5603.781,323.0,3,4,0.036
3,5604.152,567.0,4,4,0.371
3,5604.749,459.0,3,4,0.597
3,5605.383,74.0,3,2,0.634
3,5606.069,79.0,3,2,0.686
3,5628.636,66.0,4,2,22.567
3,5634.02,679.0,4,4,5.384
3,5634.847,3716.0,4,4,0.827
3,5638.839,68.0,4,2,3.992
3,5639.053,3678.0,4,4,0.214
3,5642.94,806.0,4,4,3.887
3,5643.802,166.0,2,3,0.862
3,5644.035,681.0,4,4,0.233
3,5644.741,344.0,3,4,0.706
3,5645.188,559.0,4,4,0.447
3,5645.795,438.0,3,4,0.607
3,5646.302,430.0,4,4,0.507
3,5646.862,527.0,4,4,0.56
3,5647.549,163.0,3,3,0.687
3,5647.735,879.0,4,4,0.186
3,5648.752,989.0,4,4,1.017
3,5649.915,628.0,4,4,1.163
3,5650.597,127.0,2,3,0.682
3,5650.77,176.0,3,3,0.173
3,5651.027,714.0,4,4,0.257
3,5651.848,220.0,3,3,0.821
3,5652.138,625.0,4,4,0.29
3,5652.818,370.0,3,4,0.68
3,5653.303,439.0,4,4,0.485
3,5653.794,574.0,4,4,0.491
3,5654.537,161.0,3,3,0.743
3,5654.794,551.0,4,4,0.257
3,5655.479,29.0,2,2,0.685
3,5655.664,3067.0,4,4,0.185
3,5658.894,161.0,4,3,3.23
3,5659.126,586.0,4,4,0.232
3,5659.752,420.0,3,4,0.626
3,5660.247,464.0,4,4,0.495
3,5660.74,561.0,4,4,0.493
3,5661.401,310.0,3,4,0.661
3,5661.733,728.0,4,4,0.332
3,5662.621,86.0,2,2,0.888
3,5662.755,931.0,4,4,0.134
3,5663.838,910.0,4,4,1.083
3,5664.896,848.0,4,4,1.058
3,5665.879,144.0,4,3,0.983
3,5666.371,361.0,4,4,0.492
3,5666.903,174.0,4,3,0.532
3,5667.148,17.0,4,2,0.245
3,5667.205,550.0,4,4,0.057
3,5668.213,241.0,4,3,1.008
3,5668.923,206.0,4,3,0.71
3,5669.522,195.0,3,3,0.599
3,5669.74,134.0,4,3,0.218
3,5670.291,285.0,4,3,0.551
3,5671.1,583.0,4,4,0.809
3,5671.733,119.0,2,3,0.633
3,5671.915,76.0,4,2,0.182
3,5672.157,585.0,4,4,0.242
3,5672.861,881.0,4,4,0.704
3,5673.79,118.0,2,3,0.929
3,5673.995,705.0,4,4,0.205
3,5674.807,243.0,3,3,0.812
3,5675.117,74.0,4,2,0.31
3,5675.219,524.0,4,4,0.102
3,5675.803,375.0,3,4,0.584
3,5676.262,481.0,4,4,0.459
3,5676.792,18.0,4,2,0.53
3,5677.225,54.0,2,2,0.433
3,5677.332,241.0,4,3,0.107
3,5678.029,234.0,3,3,0.697
3,5678.636,64.0,4,2,0.607
3,5678.775,189.0,4,3,0.139
3,5679.327,316.0,4,4,0.552
3,5680.045,314.0,4,4,0.718
3,5680.814,246.0,4,3,0.769
3,5681.477,663.0,4,4,0.663
3,5682.606,105.0,2,3,1.129
3,5682.748,237.0,4,3,0.142
3,5683.046,83.0,4,2,0.298
3,5683.352,363.0,4,4,0.306
3,5683.741,86.0,3,2,0.389
3,5684.168,578.0,4,4,0.427
3,5684.793,953.0,4,4,0.625
3,5685.964,734.0,4,4,1.171
3,5686.791,447.0,4,4,0.827
3,5687.546,167.0,3,3,0.755
3,5687.734,292.0,4,3,0.188
3,5688.42,90.0,2,2,0.686
3,5688.573,146.0,4,3,0.153
3,5688.959,1335.0,4,4,0.386
3,5690.584,114.0,4,3,1.625
3,5690.777,66.0,4,2,0.193
3,5691.178,463.0,4,4,0.401
3,5692.122,205.0,4,3,0.944
3,5692.906,251.0,4,3,0.784
3,5693.476,142.0,3,3,0.57
3,5693.827,235.0,4,3,0.351
3,5694.297,439.0,4,4,0.47
3,5694.917,1314.0,4,4,0.62
3,5696.367,344.0,3,4,1.45
3,5696.746,947.0,4,4,0.379
3,5698.121,609.0,4,4,1.375
3,5699.19,304.0,3,4,1.069
3,5699.833,691.0,4,4,0.643
3,5700.733,793.0,4,4,0.9
3,5701.992,205.0,4,3,1.259
3,5702.786,392.0,4,4,0.794
3,5709.337,124.0,3,3,6.551
3,5709.597,20.0,2,2,0.26
3,5709.749,274.0,4,3,0.152
3,5710.182,61.0,3,2,0.433
3,5715.427,87.0,4,2,5.245
3,5715.746,84.0,4,2,0.319
3,5716.032,97.0,4,2,0.286
3,5716.211,495.0,2,4,0.179
3,5716.71,494.0,2,4,0.499
3,5717.21,525.0,4,4,0.5
3,5717.751,299.0,4,3,0.541
3,5718.294,155.0,4,3,0.543
3,5718.862,851.0,4,4,0.568
3,5719.733,800.0,4,4,0.871
3,5720.581,12.0,3,2,0.848
3,5720.599,114.0,2,3,0.018
3,5720.75,967.0,4,4,0.151
3,5721.75,94.0,2,2,1.0
3,5721.925,175.0,4,3,0.175
3,5722.258,98.0,4,2,0.333
3,5722.375,75.0,4,2,0.117
3,5722.584,129.0,2,3,0.209
3,5722.77,1753.0,4,4,0.186
3,5724.556,19.0,4,2,1.786
3,5724.778,933.0,4,4,0.222
3,5725.85,849.0,4,4,1.072
3,5726.822,3882.0,4,4,0.972
3,5730.845,1666.0,4,4,4.023
3,5732.547,89.0,4,2,1.702
3,5732.946,765.0,4,4,0.399
3,5733.777,80.0,2,2,0.831
3,5733.891,816.0,4,4,0.114
3,5734.823,108.0,2,3,0.932
3,5735.171,69.0,4,2,0.348
3,5735.361,355.0,4,4,0.19
3,5735.736,150.0,3,3,0.375
3,5736.053,202.0,4,3,0.317
3,5736.333,377.0,4,4,0.28
3,5736.727,386.0,3,4,0.394
3,5737.154,557.0,4,4,0.427
3,5737.74,487.0,3,4,0.586
3,5738.343,190.0,2,3,0.603
3,5738.631,69.0,2,2,0.288
3,5738.734,68.0,4,2,0.103
3,5738.934,211.0,3,3,0.2
3,5739.163,63.0,2,2,0.229
3,5739.339,24.0,2,2,0.176
3,5739.392,318.0,3,4,0.053
3,5739.726,499.0,4,4,0.334
3,5740.355,83.0,2,2,0.629
3,5740.465,268.0,3,3,0.11
3,5740.748,785.0,4,4,0.283
3,5741.605,93.0,2,2,0.857
3,5741.702,953.0,4,4,0.097
3,5742.825,639.0,4,4,1.123
3,5743.747,903.0,4,4,0.922
3,5744.779,971.0,4,4,1.032
3,5745.98,756.0,4,4,1.201
3,5746.882,94.0,4,2,0.902
3,5747.061,686.0,4,4,0.179
3,5747.801,300.0,3,3,0.74
3,5748.268,481.0,4,4,0.467
3,5748.809,460.0,3,4,0.541
3,5749.376,374.0,4,4,0.567
3,5749.818,640.0,4,4,0.442
3,5750.835,872.0,4,4,1.017
3,5751.86,890.0,4,4,1.025
3,5752.812,92.0,2,2,0.952
3,5753.016,734.0,4,4,0.204
3,5753.819,212.0,3,3,0.803
3,5754.142,596.0,4,4,0.323
3,5754.948,268.0,3,3,0.806
3,5755.393,89.0,3,2,0.445
3,5755.663,34.0,2,2,0.27
3,5755.704,742.0,4,4,0.041
3,5756.585,152.0,3,3,0.881
3,5756.773,878.0,4,4,0.188
3,5757.874,859.0,4,4,1.101
3,5758.996,751.0,4,4,1.122
3,5759.89,117.0,2,3,0.894
3,5760.072,674.0,4,4,0.182
3,5760.807,317.0,3,4,0.735
3,5761.234,513.0,4,4,0.427
3,5761.92,360.0,3,4,0.686
3,5762.369,366.0,4,4,0.449
3,5762.888,530.0,4,4,0.519
3,5763.505,208.0,3,3,0.617
3,5763.839,747.0,4,4,0.334
3,5764.803,950.0,4,4,0.964
3,5765.982,754.0,4,4,1.179
3,5766.921,85.0,4,2,0.939
3,5767.087,111.0,4,3,0.166
3,5767.301,446.0,4,4,0.214
3,5767.819,315.0,3,4,0.518
3,5768.217,527.0,4,4,0.398
3,5768.794,509.0,4,4,0.577
3,5769.459,233.0,3,3,0.665
3,5769.725,800.0,4,4,0.266
3,5770.639,73.0,2,2,0.914
3,5770.752,346.0,3,4,0.113
3,5771.18,536.0,4,4,0.428
3,5771.995,73.0,4,2,0.815
3,5772.225,527.0,4,4,0.23
3,5772.826,65.0,2,2,0.601
3,5772.974,779.0,4,4,0.148
3,5773.815,204.0,3,3,0.841
3,5774.136,599.0,4,4,0.321
3,5774.882,1962.0,4,4,0.746
3,5777.003,744.0,4,4,2.121
3,5777.861,873.0,4,4,0.858
3,5778.882,1876.0,4,4,1.021
3,5780.923,520.0,4,4,2.041
3,5781.88,856.0,4,4,0.957
3,5782.945,800.0,4,4,1.065
3,5783.813,23.0,4,2,0.868
3,5783.967,780.0,4,4,0.154
3,5784.862,888.0,4,4,0.895
3,5786.043,692.0,4,4,1.181
3,5786.881,886.0,4,4,0.838
3,5787.911,666.0,4,4,1.03
3,5788.746,128.0,4,3,0.835
3,5789.04,1695.0,4,4,0.294
3,5790.951,3784.0,4,4,1.911
3,5794.992,3744.0,4,4,4.041
3,5798.948,1632.0,4,4,3.956
3,5800.761,1974.0,4,4,1.813
3,5802.934,2339.0,4,4,2.173
3,5805.487,65.0,3,2,2.553
3,5805.834,252.0,4,3,0.347
3,5806.131,605.0,4,4,0.297
3,5806.88,3854.0,4,4,0.749
3,5810.93,818.0,4,4,4.05
3,5811.87,2865.0,4,4,0.94
3,5814.949,2283.0,4,4,3.079
3,5817.451,1285.0,4,4,2.502
3,5818.993,755.0,4,4,1.542
3,5819.894,115.0,2,3,0.901
3,5820.077,672.0,4,4,0.183
3,5820.808,320.0,3,4,0.731
3,5821.249,501.0,4,4,0.441
3,5821.815,72.0,2,2,0.566
3,5822.045,75.0,3,2,0.23
3,5822.35,386.0,4,4,0.305
3,5822.891,504.0,4,4,0.541
3,5823.49,234.0,3,3,0.599
3,5823.764,805.0,4,4,0.274
3,5824.792,954.0,4,4,1.028
3,5825.973,762.0,4,4,1.181
3,5826.909,90.0,4,2,0.936
3,5827.075,679.0,4,4,0.166
3,5827.878,244.0,3,3,0.803
3,5828.212,535.0,4,4,0.334
3,5828.809,450.0,3,4,0.597
3,5829.454,261.0,3,3,0.645
3,5829.745,767.0,4,4,0.291
3,5830.659,66.0,2,2,0.914
3,5830.781,946.0,4,4,0.122
3,5831.933,814.0,4,4,1.152
3,5832.823,139.0,2,3,0.89
3,5833.041,707.0,4,4,0.218
3,5833.81,66.0,3,2,0.769
3,5834.128,608.0,4,4,0.318
3,5834.892,316.0,3,4,0.764
3,5835.328,423.0,4,4,0.436
3,5835.814,569.0,4,4,0.486
3,5836.579,158.0,3,3,0.765
3,5836.779,852.0,4,4,0.2
3,5837.79,788.0,4,4,1.011
3,5838.962,23.0,4,2,1.172
3,5839.156,590.0,4,4,0.194
3,5839.806,192.0,3,3,0.65
3,5840.109,637.0,4,4,0.303
3,5840.814,337.0,3,4,0.705
3,5841.318,430.0,4,4,0.504
3,5841.808,571.0,4,4,0.49
3,5842.517,184.0,3,3,0.709
3,5842.815,772.0,4,4,0.298
3,5843.834,913.0,4,4,1.019
3,5844.885,865.0,4,4,1.051
3,5845.984,507.0,4,4,1.099
3,5846.62,76.0,4,2,0.636
3,5846.813,343.0,4,4,0.193
3,5847.275,492.0,4,4,0.462
3,5847.835,496.0,4,4,0.56
3,5848.564,150.0,3,3,0.729
3,5848.753,369.0,4,4,0.189
3,5849.33,242.0,3,3,0.577
3,5849.668,45.0,2,2,0.338
3,5849.732,836.0,4,4,0.064
3,5850.936,809.0,4,4,1.204
3,5851.804,155.0,2,3,0.868
3,5852.035,712.0,4,4,0.231
3,5852.897,187.0,3,3,0.862
3,5853.171,576.0,4,4,0.274
3,5853.87,351.0,3,4,0.699
3,5854.309,394.0,3,4,0.439
3,5854.856,346.0,3,4,0.547
3,5855.287,47.0,2,2,0.431
3,5855.372,191.0,4,3,0.085
3,5856.394,22.0,2,2,1.022
3,5856.48,82.0,3,2,0.086
3,5856.756,83.0,4,2,0.276
3,5857.165,548.0,4,4,0.409
3,5857.766,189.0,3,3,0.601
3,5858.391,310.0,3,4,0.625
3,5858.787,657.0,4,4,0.396
3,5859.502,218.0,3,3,0.715
3,5859.74,825.0,4,4,0.238
3,5860.64,48.0,2,2,0.9
3,5860.691,87.0,4,2,0.051
3,5860.809,899.0,4,4,0.118
3,5861.773,931.0,4,4,0.964
3,5862.893,822.0,4,4,1.12
3,5863.881,67.0,4,2,0.988
3,5864.064,647.0,4,4,0.183
3,5864.743,198.0,3,3,0.679
3,5864.985,725.0,4,4,0.242
3,5865.885,125.0,2,3,0.9
3,5866.22,479.0,4,4,0.335
3,5866.794,412.0,4,4,0.574
3,5867.383,92.0,2,2,0.589
3,5867.526,186.0,3,3,0.143
3,5867.736,338.0,4,4,0.21
3,5868.19,224.0,3,3,0.454
3,5868.488,222.0,3,3,0.298
3,5868.733,67.0,4,2,0.245
3,5869.005,548.0,3,4,0.272
3,5869.65,23.0,2,2,0.645
3,5869.805,18.0,4,2,0.155
3,5869.891,286.0,4,3,0.086
3,5870.294,404.0,4,4,0.403
3,5870.799,53.0,2,2,0.505
3,5870.988,289.0,4,3,0.189
3,5871.593,99.0,2,2,0.605
3,5871.695,139.0,2,3,0.102
3,5871.881,11.0,2,2,0.186
3,5872.348,233.0,4,3,0.467
3,5872.906,337.0,3,4,0.558
3,5873.67,26.0,2,2,0.764
3,5873.7,207.0,4,3,0.03
3,5874.259,68.0,3,2,0.559
3,5874.443,120.0,2,3,0.184
3,5874.992,273.0,4,3,0.549
3,5875.57,138.0,3,3,0.578
3,5875.762,151.0,2,3,0.192
3,5876.217,390.0,4,4,0.455
3,5876.929,348.0,3,4,0.712
3,5877.584,131.0,2,3,0.655
3,5877.999,82.0,4,2,0.415
3,5878.097,63.0,4,2,0.098
3,5878.279,16.0,4,2,0.182
3,5878.337,140.0,4,3,0.058
3,5878.641,61.0,4,2,0.304
3,5878.769,169.0,4,3,0.128
3,5879.213,579.0,4,4,0.444
3,5880.079,630.0,4,4,0.866
3,5880.746,999.0,4,4,0.667
3,5881.794,859.0,4,4,1.048
3,5882.82,143.0,4,3,1.026
3,5883.019,310.0,4,4,0.199
3,5883.6,93.0,2,2,0.581
3,5883.696,179.0,3,3,0.096
3,5883.939,112.0,2,3,0.243
3,5884.072,216.0,4,3,0.133
3,5884.645,30.0,2,2,0.573
3,5884.844,297.0,3,3,0.199
3,5885.228,58.0,3,2,0.384
3,5885.419,291.0,3,3,0.191
3,5885.828,167.0,3,3,0.409
3,5886.281,449.0,4,4,0.453
3,5886.841,12.0,3,2,0.56
3,5886.864,366.0,3,4,0.023
3,5887.536,178.0,3,3,0.672
3,5887.734,546.0,3,4,0.198
3,5888.748,217.0,4,3,1.014
3,5889.335,898.0,4,4,0.587
3,5890.604,141.0,4,3,1.269
3,5891.13,593.0,4,4,0.526
3,5891.746,416.0,4,4,0.616
3,5892.518,193.0,3,3,0.772
3,5892.726,98.0,4,2,0.208
3,5893.167,218.0,4,3,0.441
3,5893.68,14.0,2,2,0.513
3,5893.738,525.0,4,4,0.058
3,5894.492,11.0,2,2,0.754
3,5894.543,169.0,2,3,0.051
3,5894.748,24.0,2,2,0.205
3,5894.817,895.0,4,4,0.069
3,5895.764,89.0,2,2,0.947
3,5895.886,717.0,4,4,0.122
3,5896.901,28.0,2,2,1.015
3,5896.973,675.0,4,4,0.072
3,5897.984,26.0,2,2,1.011
3,5898.055,376.0,4,4,0.071
3,5898.808,309.0,3,4,0.753
3,5899.411,736.0,4,4,0.603
3,5900.452,91.0,4,2,1.041
3,5900.647,152.0,4,3,0.195
3,5901.11,533.0,4,4,0.463
3,5901.999,308.0,4,4,0.889
3,5902.639,71.0,2,2,0.64
3,5902.767,365.0,4,4,0.128
3,5903.502,211.0,3,3,0.735
3,5903.748,303.0,4,4,0.246
3,5904.303,407.0,4,4,0.555
3,5904.976,202.0,2,3,0.673
3,5905.247,75.0,3,2,0.271
3,5905.444,265.0,3,3,0.197
3,5905.82,881.0,4,4,0.376
3,5906.786,360.0,4,4,0.966
3,5907.54,170.0,3,3,0.754
3,5907.728,157.0,4,3,0.188
3,5908.248,301.0,4,4,0.52
3,5908.903,313.0,4,4,0.655
3,5909.59,101.0,2,3,0.687
